firm_id,month,nace_code,region_code,employees
F01052,2023-06-01,I55,R06,28
F01053,2023-06-01,G47,R08,21
F01054,2023-06-01,G47,R06,15
F01055,2023-06-01,C29,R10,18
F01056,2023-06-01,I56,R02,23
F01057,2023-06-01,G47,R04,22
F01058,2023-06-01,I55,R10,15
F01059,2023-06-01,I55,R04,15
F01060,2023-06-01,C10,R04,15
F01061,2023-06-01,G47,R07,24
F01062,2023-06-01,I55,R08,13
F01063,2023-06-01,I55,R04,10
F01064,2023-06-01,G47,R07,14
F01065,2023-06-01,H49,R08,17
F01066,2023-06-01,C10,R02,17
F01067,2023-06-01,H49,R02,15
F01068,2023-06-01,C10,R05,17
F01069,2023-06-01,C10,R06,27
F01070,2023-06-01,C10,R08,17
F01071,2023-06-01,C10,R06,24
F01072,2023-06-01,C29,R02,26
F01073,2023-06-01,C29,R06,23
F01074,2023-06-01,C10,R02,26
F01075,2023-06-01,C10,R09,17
F01076,2023-06-01,I55,R07,23
F01077,2023-06-01,I56,R03,21
F01078,2023-06-01,C29,R10,18
F01079,2023-06-01,I55,R10,14
F01080,2023-06-01,G47,R04,23
F01081,2023-06-01,G47,R07,16
F01082,2023-06-01,I56,R04,11
F01083,2023-06-01,C29,R08,14
F01084,2023-06-01,C10,R08,25
F01085,2023-06-01,G47,R08,24
F01086,2023-06-01,G47,R10,21
F01087,2023-06-01,H49,R01,20
F01088,2023-06-01,C10,R04,15
F01089,2023-06-01,I55,R09,16
F01090,2023-06-01,I56,R06,24
F01091,2023-06-01,C10,R07,23
F01092,2023-06-01,I55,R03,21
F01093,2023-06-01,I56,R01,16
F01094,2023-06-01,C10,R04,18
F01095,2023-06-01,C10,R10,13
F01096,2023-06-01,C29,R07,22
F01097,2023-06-01,I55,R08,15
F01098,2023-06-01,G47,R01,19
F01099,2023-06-01,C10,R06,16
F01100,2023-06-01,I56,R05,30
F01101,2023-06-01,I55,R09,19
F01102,2023-06-01,G47,R02,21
F01103,2023-06-01,I55,R02,19
F01104,2023-06-01,C10,R04,18
F01105,2023-06-01,C29,R03,21
F01106,2023-06-01,H49,R02,18
F01107,2023-06-01,I55,R05,19
F01108,2023-06-01,G47,R02,22
F01109,2023-06-01,I55,R07,19
F01110,2023-06-01,I55,R01,16
F01111,2023-06-01,H49,R07,15
F01112,2023-06-01,C10,R03,19
F01113,2023-06-01,H49,R06,20
F01114,2023-06-01,I55,R04,18
F01115,2023-06-01,H49,R06,16
F01116,2023-06-01,G47,R02,18
F01117,2023-06-01,I56,R08,20
F01118,2023-06-01,C10,R06,21
F01119,2023-06-01,C29,R01,16
F01120,2023-06-01,G47,R07,19
F01121,2023-06-01,G47,R07,25
F01122,2023-06-01,I56,R10,25
F01123,2023-06-01,C29,R03,20
F01124,2023-06-01,G47,R02,25
F01125,2023-06-01,I55,R09,19
F01126,2023-06-01,I56,R02,13
F01127,2023-06-01,I55,R05,24
F01128,2023-06-01,C10,R02,19
F01129,2023-06-01,I56,R04,22
F01130,2023-06-01,H49,R05,19
F01131,2023-06-01,C10,R01,24
F01132,2023-06-01,I56,R01,20
F01133,2023-06-01,H49,R09,20
F01134,2023-06-01,I56,R05,21
F01135,2023-06-01,H49,R01,19
F01136,2023-06-01,H49,R01,17
F01137,2023-06-01,I56,R08,15
F01138,2023-06-01,C29,R02,28
F01139,2023-06-01,C29,R01,18
F01140,2023-06-01,I55,R09,22
F01141,2023-06-01,C10,R02,13
F01142,2023-06-01,C29,R07,20
F01143,2023-06-01,I55,R07,29
F01144,2023-06-01,I55,R07,19
F01145,2023-06-01,I55,R08,26
F01146,2023-06-01,I56,R10,16
F01147,2023-06-01,C10,R05,14
F01148,2023-06-01,H49,R02,23
F01149,2023-06-01,H49,R01,23
F01150,2023-06-01,C29,R03,17
F01151,2023-06-01,I55,R04,21
F01152,2023-06-01,I55,R05,22
F01153,2023-06-01,I56,R09,26
F01154,2023-06-01,H49,R05,26
F01155,2023-06-01,H49,R03,27
F01156,2023-06-01,I56,R02,11
F01157,2023-06-01,I55,R10,17
F01158,2023-06-01,G47,R02,26
F01159,2023-06-01,H49,R04,12
F01160,2023-06-01,G47,R10,18
F01161,2023-06-01,I55,R05,13
F01162,2023-06-01,I55,R04,26
F01163,2023-06-01,C10,R10,26
F01164,2023-06-01,H49,R05,20
F01165,2023-06-01,I56,R10,25
F01166,2023-06-01,C29,R06,18
F01167,2023-06-01,C29,R02,25
F01168,2023-06-01,C10,R03,15
F01169,2023-06-01,I55,R03,22
F01170,2023-06-01,I55,R03,18
F01171,2023-06-01,C10,R07,19
F01172,2023-06-01,I55,R10,22
F01173,2023-06-01,C29,R05,16
F01174,2023-06-01,G47,R05,17
F01175,2023-06-01,C29,R05,18
F01176,2023-06-01,I55,R08,21
F01177,2023-06-01,H49,R07,18
F01178,2023-06-01,C10,R08,18
F01179,2023-06-01,H49,R02,25
F01180,2023-06-01,I56,R04,27
F01181,2023-06-01,C10,R05,30
F01182,2023-06-01,C29,R03,17
F01183,2023-06-01,I55,R03,26
F01184,2023-06-01,H49,R09,19
F01185,2023-06-01,I55,R04,19
F01186,2023-06-01,C10,R09,17
F01187,2023-06-01,I56,R05,19
F01188,2023-06-01,C29,R07,17
F01189,2023-06-01,I56,R07,16
F01190,2023-06-01,I56,R01,19
F01191,2023-06-01,G47,R08,19
F01192,2023-06-01,H49,R10,24
F01193,2023-06-01,G47,R06,19
F01194,2023-06-01,I56,R02,18
F01195,2023-06-01,H49,R07,15
F01196,2023-06-01,I56,R05,17
F01197,2023-06-01,C29,R10,18
F01198,2023-06-01,C29,R07,17
F01199,2023-06-01,C29,R03,25
F01200,2023-06-01,H49,R03,21
F01201,2023-06-01,H49,R08,25
F01202,2023-06-01,I55,R06,21
F01203,2023-06-01,C29,R05,19
F01204,2023-06-01,I56,R03,20
F01205,2023-06-01,G47,R09,12
F01206,2023-06-01,H49,R09,21
F01207,2023-06-01,C10,R07,15
F01208,2023-06-01,C10,R05,13
F01209,2023-06-01,G47,R09,17
F01210,2023-06-01,I56,R03,21
F01211,2023-06-01,H49,R08,16
F01212,2023-06-01,I56,R02,23
F01213,2023-06-01,I55,R02,11
F01214,2023-06-01,H49,R09,26
F01215,2023-06-01,I56,R04,20
F01216,2023-06-01,G47,R01,19
F01217,2023-06-01,H49,R04,32
F01218,2023-06-01,C29,R03,20
F01219,2023-06-01,I56,R09,26
F01220,2023-06-01,I56,R08,18
F01221,2023-06-01,C10,R09,22
F01222,2023-06-01,H49,R03,33
F01223,2023-06-01,G47,R10,27
F01224,2023-06-01,H49,R08,19
F01225,2023-06-01,H49,R01,16
F01226,2023-06-01,I55,R03,23
F01227,2023-06-01,C10,R01,20
F01228,2023-06-01,C10,R05,24
F01229,2023-06-01,I56,R09,17
F01230,2023-06-01,G47,R02,30
F01231,2023-06-01,I56,R10,19
F01232,2023-06-01,C29,R10,20
F01233,2023-06-01,C10,R07,19
F01234,2023-06-01,C29,R09,16
F01235,2023-06-01,G47,R02,16
F01236,2023-06-01,I56,R10,16
F01237,2023-06-01,C10,R02,18
F01238,2023-06-01,C10,R01,24
F01239,2023-06-01,H49,R06,14
F01240,2023-06-01,I55,R04,19
F01241,2023-06-01,I56,R04,14
F01242,2023-06-01,I56,R02,16
F01243,2023-06-01,G47,R10,21
F01244,2023-06-01,I56,R07,14
F01245,2023-06-01,I56,R09,19
F01246,2023-06-01,C29,R05,18
F01247,2023-06-01,C29,R06,20
F01248,2023-06-01,I55,R03,20
F01249,2023-06-01,G47,R01,17
F01250,2023-06-01,H49,R03,19
F01251,2023-06-01,C10,R05,21
F01252,2023-06-01,C29,R04,15
F01253,2023-06-01,C10,R02,21
F01254,2023-06-01,I55,R02,24
F01255,2023-06-01,C29,R09,24
F01256,2023-06-01,C29,R10,15
F01257,2023-06-01,I55,R04,17
F01258,2023-06-01,C10,R05,20
F01259,2023-06-01,I55,R08,23
F01260,2023-06-01,C29,R07,23
F01261,2023-06-01,I55,R07,24
F01262,2023-06-01,C10,R08,15
F01263,2023-06-01,C10,R04,18
F01264,2023-06-01,H49,R08,25
F01265,2023-06-01,H49,R08,29
F01266,2023-06-01,H49,R08,9
F01267,2023-06-01,H49,R06,18
F01268,2023-06-01,I56,R05,14
F01269,2023-06-01,G47,R07,20
F01270,2023-06-01,I55,R04,28
F01271,2023-06-01,C29,R01,17
F01272,2023-06-01,G47,R07,21
F01273,2023-06-01,C29,R01,21
F01274,2023-06-01,H49,R03,12
F01275,2023-06-01,C10,R03,20
F01276,2023-06-01,C10,R07,18
F01277,2023-06-01,H49,R05,20
F01278,2023-06-01,I55,R10,22
F01279,2023-06-01,C10,R01,19
F01280,2023-06-01,C10,R07,19
F01281,2023-06-01,I55,R09,15
F01282,2023-06-01,C10,R07,20
F01283,2023-06-01,I55,R03,25
F01284,2023-06-01,C29,R04,11
F01285,2023-06-01,G47,R07,10
F01286,2023-06-01,C29,R10,25
F01287,2023-06-01,G47,R04,21
F01288,2023-06-01,H49,R02,19
F01289,2023-06-01,G47,R02,26
F01290,2023-06-01,I56,R08,25
F01291,2023-06-01,C29,R02,24
F01292,2023-06-01,I55,R02,27
F01293,2023-06-01,G47,R06,27
F01294,2023-06-01,C29,R06,18
F01295,2023-06-01,H49,R09,28
F01296,2023-06-01,C10,R03,24
F01297,2023-06-01,I56,R10,20
F01298,2023-06-01,H49,R09,15
F01299,2023-06-01,G47,R01,24
F01300,2023-06-01,H49,R03,11
F01301,2023-06-01,C10,R01,16
F01302,2023-06-01,H49,R06,17
F01303,2023-06-01,I55,R04,18
F01304,2023-06-01,C29,R08,19
F01305,2023-06-01,C10,R07,22
F01306,2023-06-01,H49,R01,17
F01307,2023-06-01,I56,R06,31
F01308,2023-06-01,C29,R06,26
F01309,2023-06-01,C29,R10,18
F01310,2023-06-01,G47,R10,21
F01311,2023-06-01,I55,R06,26
F01312,2023-06-01,I55,R02,15
F01313,2023-06-01,H49,R01,13
F01314,2023-06-01,C10,R10,26
F01315,2023-06-01,H49,R02,26
F01316,2023-06-01,C29,R10,22
F01317,2023-06-01,C10,R04,23
F01318,2023-06-01,C29,R09,21
F01319,2023-06-01,C10,R08,32
F01320,2023-06-01,H49,R07,17
F01321,2023-06-01,C29,R08,20
F01322,2023-06-01,H49,R09,16
F01323,2023-06-01,H49,R05,14
F01324,2023-06-01,I55,R07,16
F01325,2023-06-01,C10,R06,23
F01326,2023-06-01,I56,R04,14
F01327,2023-06-01,C10,R02,17
F01328,2023-06-01,C29,R08,24
F01329,2023-06-01,I55,R08,20
F01330,2023-06-01,C10,R10,23
F01331,2023-06-01,I56,R01,14
F01332,2023-06-01,H49,R01,18
F01333,2023-06-01,H49,R02,21
F01334,2023-06-01,I56,R03,26
F01335,2023-06-01,C10,R04,20
F01336,2023-06-01,I56,R01,23
F01337,2023-06-01,I55,R09,10
F01338,2023-06-01,I55,R08,24
F01339,2023-06-01,G47,R09,24
F01340,2023-06-01,C10,R03,17
F01341,2023-06-01,C10,R09,23
F01342,2023-06-01,C29,R03,16
F01343,2023-06-01,I55,R07,15
F01344,2023-06-01,C10,R05,15
F01345,2023-06-01,H49,R10,26
F01346,2023-06-01,I56,R06,20
F01347,2023-06-01,C10,R08,25
F01348,2023-06-01,C29,R09,10
F01349,2023-06-01,C10,R07,19
F01350,2023-06-01,G47,R01,21
F01351,2023-06-01,I56,R01,23
F01352,2023-06-01,H49,R04,20
F01353,2023-06-01,I56,R06,21
F01354,2023-06-01,H49,R07,23
F01355,2023-06-01,C29,R07,18
F01356,2023-06-01,I56,R01,25
F01357,2023-06-01,C10,R08,18
F01358,2023-06-01,C29,R09,23
F01359,2023-06-01,G47,R10,20
F01360,2023-06-01,I55,R01,22
F01361,2023-06-01,H49,R02,21
F01362,2023-06-01,C29,R05,23
F01363,2023-06-01,C29,R01,8
F01364,2023-06-01,C10,R05,27
F01365,2023-06-01,C29,R01,17
F01366,2023-06-01,H49,R05,28
F01367,2023-06-01,H49,R07,24
F01368,2023-06-01,I55,R03,14
F01369,2023-06-01,I56,R01,24
F01370,2023-06-01,G47,R08,21
F01371,2023-06-01,C10,R02,16
F01372,2023-06-01,I56,R05,22
F01373,2023-06-01,C10,R04,17
F01374,2023-06-01,H49,R03,11
F01375,2023-06-01,H49,R01,19
F01376,2023-06-01,I56,R04,17
F01377,2023-06-01,G47,R04,21
F01378,2023-06-01,I55,R03,23
F01379,2023-06-01,C29,R04,16
F01380,2023-06-01,H49,R06,22
F01381,2023-06-01,C10,R08,22
F01382,2023-06-01,C10,R05,22
F01383,2023-06-01,I56,R04,23
F01384,2023-06-01,C10,R04,21
F01385,2023-06-01,H49,R03,21
F01386,2023-06-01,I56,R10,22
F01387,2023-06-01,G47,R09,19
F01388,2023-06-01,I55,R05,29
F01389,2023-06-01,H49,R03,15
F01390,2023-06-01,C29,R07,14
F01391,2023-06-01,I56,R10,16
F01392,2023-06-01,I55,R02,25
F01393,2023-06-01,C29,R06,22
F01394,2023-06-01,I56,R05,21
F01395,2023-06-01,C10,R04,16
F01396,2023-06-01,C10,R04,23
F01397,2023-06-01,G47,R05,20
F01398,2023-06-01,I56,R10,20
F01399,2023-06-01,G47,R05,26
F01400,2023-06-01,C10,R06,23
F01401,2023-06-01,C29,R01,22
F01402,2023-06-01,C10,R05,13
F01403,2023-06-01,C10,R01,16
F01404,2023-06-01,C10,R01,16
F01405,2023-06-01,I55,R08,23
F01406,2023-06-01,I55,R10,19
F01407,2023-06-01,C29,R03,20
F01408,2023-06-01,C29,R08,13
F01409,2023-06-01,H49,R08,16
F01410,2023-06-01,C10,R09,19
F01411,2023-06-01,I56,R04,12
F01412,2023-06-01,H49,R05,28
F01413,2023-06-01,C29,R02,18
F01414,2023-06-01,I55,R10,24
F01415,2023-06-01,C10,R08,17
F01416,2023-06-01,C10,R04,19
F01417,2023-06-01,I56,R04,18
F01418,2023-06-01,H49,R01,21
F01419,2023-06-01,G47,R04,19
F01420,2023-06-01,C10,R04,24
F01421,2023-06-01,H49,R01,18
F01422,2023-06-01,C29,R03,25
F01423,2023-06-01,H49,R06,19
F01424,2023-06-01,C10,R01,15
F01425,2023-06-01,G47,R05,20
F01426,2023-06-01,H49,R03,17
F01427,2023-06-01,H49,R09,18
F01428,2023-06-01,I55,R07,24
F01429,2023-06-01,H49,R02,22
F01430,2023-06-01,I56,R03,28
F01431,2023-06-01,C10,R09,16
F01432,2023-06-01,H49,R04,22
F01433,2023-06-01,C10,R07,20
F01434,2023-06-01,I56,R01,25
F01435,2023-06-01,I56,R07,26
F01436,2023-06-01,C10,R04,17
F01437,2023-06-01,G47,R02,20
F01438,2023-06-01,C10,R07,30
F01439,2023-06-01,H49,R02,19
F01440,2023-06-01,I55,R08,21
F01441,2023-06-01,H49,R05,20
F01442,2023-06-01,I56,R06,23
F01443,2023-06-01,C29,R09,23
F01444,2023-06-01,C29,R09,20
F01445,2023-06-01,G47,R01,19
F01446,2023-06-01,C29,R05,21
F01447,2023-06-01,C29,R01,17
F01448,2023-06-01,I56,R09,19
F01449,2023-06-01,C10,R09,19
F01450,2023-06-01,C10,R05,20
F01451,2023-06-01,G47,R10,16
F01452,2023-06-01,C10,R02,16
F01453,2023-06-01,H49,R07,26
F01454,2023-06-01,C10,R09,19
F01455,2023-06-01,I55,R06,21
F01456,2023-06-01,H49,R08,22
F01457,2023-06-01,C10,R04,22
F01458,2023-06-01,C29,R09,14
F01459,2023-06-01,I56,R08,14
F01460,2023-06-01,I56,R03,23
F01461,2023-06-01,I55,R02,26
F01462,2023-06-01,C29,R02,23
F01463,2023-06-01,C29,R02,20
F01464,2023-06-01,I56,R01,29
F01465,2023-06-01,C29,R07,27
F01466,2023-06-01,H49,R09,24
F01467,2023-06-01,I56,R09,25
F01468,2023-06-01,C10,R01,22
F01469,2023-06-01,I55,R01,21
F01470,2023-06-01,H49,R07,26
F01471,2023-06-01,I55,R08,15
F01472,2023-06-01,G47,R07,14
F01473,2023-06-01,I56,R10,12
F01474,2023-06-01,G47,R07,22
F01475,2023-06-01,G47,R10,20
F01476,2023-06-01,I55,R09,22
F01477,2023-06-01,C29,R07,13
F01478,2023-06-01,H49,R01,18
F01479,2023-06-01,C29,R01,19
F01480,2023-06-01,C10,R09,18
F01481,2023-06-01,C10,R01,20
F01482,2023-06-01,C10,R02,18
F01483,2023-06-01,C10,R10,23
F01484,2023-06-01,C29,R09,22
F01485,2023-06-01,I56,R01,28
F01486,2023-06-01,G47,R08,24
F01487,2023-06-01,G47,R03,21
F01488,2023-06-01,G47,R07,25
F01489,2023-06-01,C29,R02,15
F01490,2023-06-01,I56,R07,16
F01491,2023-06-01,I55,R01,26
F01492,2023-06-01,G47,R08,23
F01493,2023-06-01,G47,R02,23
F01494,2023-06-01,C10,R01,17
F01495,2023-06-01,G47,R07,17
F01496,2023-06-01,G47,R04,24
F01497,2023-06-01,I55,R01,18
F01498,2023-06-01,H49,R09,23
F01499,2023-06-01,C29,R09,17
F01500,2023-06-01,C10,R09,26
F00001,2023-07-01,C29,R04,25
F00002,2023-07-01,G47,R10,23
F00003,2023-07-01,C29,R01,22
F00004,2023-07-01,C10,R07,21
F00005,2023-07-01,G47,R10,21
F00006,2023-07-01,H49,R01,26
F00007,2023-07-01,H49,R04,12
F00008,2023-07-01,G47,R07,26
F00009,2023-07-01,I55,R05,16
F00010,2023-07-01,I55,R07,17
F00011,2023-07-01,G47,R05,14
F00012,2023-07-01,C10,R01,25
F00013,2023-07-01,G47,R09,24
F00014,2023-07-01,C10,R06,25
F00015,2023-07-01,I56,R08,16
F00016,2023-07-01,I56,R03,23
F00017,2023-07-01,I56,R03,20
F00018,2023-07-01,C10,R02,29
F00019,2023-07-01,I56,R03,23
F00020,2023-07-01,I55,R05,15
F00021,2023-07-01,I56,R04,16
F00022,2023-07-01,I55,R10,30
F00023,2023-07-01,C29,R02,19
F00024,2023-07-01,H49,R01,17
F00025,2023-07-01,H49,R03,23
F00026,2023-07-01,G47,R02,25
F00027,2023-07-01,C10,R02,14
F00028,2023-07-01,G47,R09,14
F00029,2023-07-01,C29,R01,22
F00030,2023-07-01,C10,R04,13
F00031,2023-07-01,I56,R08,16
F00032,2023-07-01,C29,R04,20
F00033,2023-07-01,I56,R10,17
F00034,2023-07-01,C29,R07,25
F00035,2023-07-01,C10,R03,22
F00036,2023-07-01,H49,R09,25
F00037,2023-07-01,I55,R06,17
F00038,2023-07-01,C29,R02,19
F00039,2023-07-01,G47,R01,20
F00040,2023-07-01,G47,R01,13
F00041,2023-07-01,I56,R08,22
F00042,2023-07-01,C10,R09,14
F00043,2023-07-01,C29,R06,20
F00044,2023-07-01,I56,R08,25
F00045,2023-07-01,G47,R02,17
F00046,2023-07-01,H49,R04,13
F00047,2023-07-01,H49,R08,16
F00048,2023-07-01,G47,R01,20
F00049,2023-07-01,I55,R05,19
F00050,2023-07-01,H49,R02,17
F00051,2023-07-01,C10,R05,23
F00052,2023-07-01,H49,R06,15
F00053,2023-07-01,I55,R09,23
F00054,2023-07-01,I56,R06,20
F00055,2023-07-01,I55,R08,18
F00056,2023-07-01,I55,R07,14
F00057,2023-07-01,C29,R08,22
F00058,2023-07-01,I55,R04,9
F00059,2023-07-01,I55,R06,14
F00060,2023-07-01,H49,R05,18
F00061,2023-07-01,I55,R03,20
F00062,2023-07-01,C10,R08,26
F00063,2023-07-01,I56,R08,18
F00064,2023-07-01,I55,R07,18
F00065,2023-07-01,G47,R08,15
F00066,2023-07-01,I55,R02,20
F00067,2023-07-01,C10,R02,22
F00068,2023-07-01,G47,R10,27
F00069,2023-07-01,H49,R10,14
F00070,2023-07-01,H49,R09,21
F00071,2023-07-01,H49,R07,24
F00072,2023-07-01,C10,R01,22
F00073,2023-07-01,I56,R04,19
F00074,2023-07-01,C29,R04,16
F00075,2023-07-01,G47,R07,15
F00076,2023-07-01,C29,R09,16
F00077,2023-07-01,H49,R07,21
F00078,2023-07-01,I55,R07,24
F00079,2023-07-01,G47,R04,16
F00080,2023-07-01,I56,R05,14
F00081,2023-07-01,C10,R04,14
F00082,2023-07-01,G47,R04,30
F00083,2023-07-01,H49,R02,25
F00084,2023-07-01,H49,R08,23
F00085,2023-07-01,C10,R05,25
F00086,2023-07-01,C10,R09,17
F00087,2023-07-01,I55,R07,27
F00088,2023-07-01,H49,R04,23
F00089,2023-07-01,G47,R05,26
F00090,2023-07-01,C29,R04,31
F00091,2023-07-01,I56,R06,22
F00092,2023-07-01,C10,R10,16
F00093,2023-07-01,G47,R04,29
F00094,2023-07-01,C29,R04,23
F00095,2023-07-01,I55,R03,24
F00096,2023-07-01,H49,R05,30
F00097,2023-07-01,C10,R10,25
F00098,2023-07-01,C29,R09,18
F00099,2023-07-01,G47,R10,24
F00100,2023-07-01,G47,R06,29
F00101,2023-07-01,C10,R03,13
F00102,2023-07-01,C29,R08,20
F00103,2023-07-01,C10,R02,20
F00104,2023-07-01,C29,R07,20
F00105,2023-07-01,I56,R04,20
F00106,2023-07-01,H49,R05,21
F00107,2023-07-01,H49,R01,12
F00108,2023-07-01,I56,R02,20
F00109,2023-07-01,I56,R02,11
F00110,2023-07-01,G47,R10,25
F00111,2023-07-01,C10,R01,18
F00112,2023-07-01,G47,R07,19
F00113,2023-07-01,C10,R02,25
F00114,2023-07-01,H49,R01,19
F00115,2023-07-01,C10,R07,18
F00116,2023-07-01,C29,R04,19
F00117,2023-07-01,H49,R01,17
F00118,2023-07-01,C10,R08,18
F00119,2023-07-01,I55,R06,19
F00120,2023-07-01,G47,R10,17
F00121,2023-07-01,G47,R07,19
F00122,2023-07-01,H49,R10,19
F00123,2023-07-01,I55,R04,15
F00124,2023-07-01,C10,R09,19
F00125,2023-07-01,C10,R01,23
F00126,2023-07-01,H49,R06,11
F00127,2023-07-01,G47,R01,18
F00128,2023-07-01,C29,R08,17
F00129,2023-07-01,I55,R09,16
F00130,2023-07-01,I56,R10,15
F00131,2023-07-01,I55,R07,18
F00132,2023-07-01,I55,R07,14
F00133,2023-07-01,I56,R10,18
F00134,2023-07-01,C10,R04,20
F00135,2023-07-01,H49,R04,16
F00136,2023-07-01,G47,R06,18
F00137,2023-07-01,C29,R05,20
F00138,2023-07-01,G47,R02,14
F00139,2023-07-01,H49,R04,20
F00140,2023-07-01,I56,R06,18
F00141,2023-07-01,C10,R05,24
F00142,2023-07-01,I55,R09,15
F00143,2023-07-01,C29,R03,15
F00144,2023-07-01,I55,R03,19
F00145,2023-07-01,G47,R08,18
F00146,2023-07-01,I55,R08,17
F00147,2023-07-01,I56,R10,20
F00148,2023-07-01,I55,R08,24
F00149,2023-07-01,G47,R08,15
F00150,2023-07-01,G47,R10,23
F00151,2023-07-01,C29,R01,21
F00152,2023-07-01,I56,R09,21
F00153,2023-07-01,C29,R08,22
F00154,2023-07-01,C10,R10,12
F00155,2023-07-01,I55,R04,21
F00156,2023-07-01,C29,R06,29
F00157,2023-07-01,I56,R02,18
F00158,2023-07-01,G47,R08,26
F00159,2023-07-01,I56,R04,23
F00160,2023-07-01,I55,R08,25
F00161,2023-07-01,C29,R08,16
F00162,2023-07-01,G47,R03,29
F00163,2023-07-01,G47,R10,12
F00164,2023-07-01,I55,R08,21
F00165,2023-07-01,C10,R07,12
F00166,2023-07-01,C10,R03,18
F00167,2023-07-01,I55,R07,18
F00168,2023-07-01,I56,R08,17
F00169,2023-07-01,C29,R06,23
F00170,2023-07-01,I56,R03,15
F00171,2023-07-01,H49,R01,20
F00172,2023-07-01,I56,R01,18
F00173,2023-07-01,I56,R03,22
F00174,2023-07-01,C29,R10,14
F00175,2023-07-01,C29,R09,18
F00176,2023-07-01,C10,R03,19
F00177,2023-07-01,H49,R07,31
F00178,2023-07-01,I56,R10,24
F00179,2023-07-01,H49,R10,20
F00180,2023-07-01,C29,R05,23
F00181,2023-07-01,C10,R06,18
F00182,2023-07-01,I55,R04,26
F00183,2023-07-01,I56,R07,23
F00184,2023-07-01,G47,R09,28
F00185,2023-07-01,H49,R08,12
F00186,2023-07-01,I55,R07,17
F00187,2023-07-01,I56,R02,19
F00188,2023-07-01,C29,R04,13
F00189,2023-07-01,I56,R07,17
F00190,2023-07-01,C29,R03,16
F00191,2023-07-01,C10,R04,22
F00192,2023-07-01,C29,R05,18
F00193,2023-07-01,C29,R02,16
F00194,2023-07-01,C10,R01,18
F00195,2023-07-01,C10,R01,18
F00196,2023-07-01,C29,R05,17
F00197,2023-07-01,C29,R10,17
F00198,2023-07-01,C10,R05,17
F00199,2023-07-01,G47,R06,25
F00200,2023-07-01,H49,R04,10
F00201,2023-07-01,H49,R09,12
F00202,2023-07-01,I55,R04,14
F00203,2023-07-01,G47,R07,25
F00204,2023-07-01,C29,R02,28
F00205,2023-07-01,C10,R09,22
F00206,2023-07-01,I55,R10,18
F00207,2023-07-01,I55,R06,29
F00208,2023-07-01,G47,R02,17
F00209,2023-07-01,I55,R03,15
F00210,2023-07-01,H49,R08,18
F00211,2023-07-01,C10,R09,29
F00212,2023-07-01,I56,R06,20
F00213,2023-07-01,H49,R04,17
F00214,2023-07-01,I55,R02,15
F00215,2023-07-01,H49,R04,27
F00216,2023-07-01,H49,R05,22
F00217,2023-07-01,H49,R10,20
F00218,2023-07-01,G47,R04,10
F00219,2023-07-01,G47,R04,13
F00220,2023-07-01,G47,R02,24
F00221,2023-07-01,C10,R10,23
F00222,2023-07-01,G47,R02,28
F00223,2023-07-01,I56,R02,18
F00224,2023-07-01,I56,R03,19
F00225,2023-07-01,H49,R09,22
F00226,2023-07-01,G47,R09,20
F00227,2023-07-01,C29,R07,25
F00228,2023-07-01,H49,R08,20
F00229,2023-07-01,H49,R07,14
F00230,2023-07-01,I56,R08,21
F00231,2023-07-01,H49,R06,22
F00232,2023-07-01,C10,R01,27
F00233,2023-07-01,I56,R08,11
F00234,2023-07-01,H49,R10,14
F00235,2023-07-01,C10,R01,19
F00236,2023-07-01,H49,R06,25
F00237,2023-07-01,I56,R07,20
F00238,2023-07-01,H49,R09,21
F00239,2023-07-01,C10,R03,21
F00240,2023-07-01,I55,R03,20
F00241,2023-07-01,C10,R01,23
F00242,2023-07-01,C10,R09,23
F00243,2023-07-01,C10,R09,16
F00244,2023-07-01,I55,R10,24
F00245,2023-07-01,I56,R10,27
F00246,2023-07-01,C29,R08,15
F00247,2023-07-01,H49,R09,18
F00248,2023-07-01,H49,R01,20
F00249,2023-07-01,C10,R10,22
F00250,2023-07-01,I56,R01,16
F00251,2023-07-01,I55,R06,25
F00252,2023-07-01,C10,R06,17
F00253,2023-07-01,G47,R08,11
F00254,2023-07-01,I56,R02,24
F00255,2023-07-01,G47,R03,27
F00256,2023-07-01,I55,R09,25
F00257,2023-07-01,I55,R09,22
F00258,2023-07-01,I55,R03,16
F00259,2023-07-01,C29,R09,25
F00260,2023-07-01,H49,R05,27
F00261,2023-07-01,H49,R02,31
F00262,2023-07-01,C29,R03,23
F00263,2023-07-01,I56,R05,24
F00264,2023-07-01,G47,R10,23
F00265,2023-07-01,C29,R05,22
F00266,2023-07-01,G47,R06,18
F00267,2023-07-01,C10,R03,20
F00268,2023-07-01,I56,R09,17
F00269,2023-07-01,I56,R03,12
F00270,2023-07-01,H49,R07,19
F00271,2023-07-01,I56,R01,26
F00272,2023-07-01,C10,R01,15
F00273,2023-07-01,G47,R01,18
F00274,2023-07-01,I56,R05,23
F00275,2023-07-01,G47,R06,22
F00276,2023-07-01,H49,R02,18
F00277,2023-07-01,G47,R01,13
F00278,2023-07-01,H49,R09,19
F00279,2023-07-01,I55,R08,22
F00280,2023-07-01,G47,R03,16
F00281,2023-07-01,C10,R03,20
F00282,2023-07-01,H49,R02,23
F00283,2023-07-01,C10,R07,26
F00284,2023-07-01,C29,R04,26
F00285,2023-07-01,C10,R05,26
F00286,2023-07-01,C29,R04,15
