firm_id,month,nace_code,region_code,turnover
F00683,2023-10-01,I55,R03,19865.15
F00683,2023-11-01,I55,R03,110018.33
F00683,2023-12-01,I55,R03,20858.39
F00684,2023-01-01,I56,R03,18541.96
F00684,2023-02-01,I56,R03,49816.03
F00684,2023-03-01,I56,R03,9197.53
F00684,2023-04-01,I56,R03,17368.54
F00684,2023-05-01,I56,R03,52103.82
F00684,2023-06-01,I56,R03,21985.56
F00684,2023-07-01,I56,R03,19039.24
F00684,2023-08-01,I56,R03,119743.93
F00684,2023-09-01,I56,R03,23141.09
F00684,2023-10-01,I56,R03,83659.06
F00684,2023-11-01,I56,R03,15745.7
F00684,2023-12-01,I56,R03,252908.82
F00685,2023-01-01,I55,R08,31059.02
F00685,2023-02-01,I55,R08,18103.68
F00685,2023-03-01,I55,R08,95609.03
F00685,2023-04-01,I55,R08,38634.63
F00685,2023-05-01,I55,R08,19511.95
F00685,2023-06-01,I55,R08,68706.41
F00685,2023-07-01,I55,R08,75961.79
F00685,2023-08-01,I55,R08,49676.84
F00685,2023-09-01,I55,R08,10716.58
F00685,2023-10-01,I55,R08,39841.77
F00685,2023-11-01,I55,R08,20849.89
F00685,2023-12-01,I55,R08,139761.49
F00686,2023-01-01,C10,R10,57559.71
F00686,2023-02-01,C10,R10,50303
F00686,2023-03-01,C10,R10,42527.42
F00686,2023-04-01,C10,R10,22419.86
F00686,2023-05-01,C10,R10,59975.04
F00686,2023-06-01,C10,R10,47171.2
F00686,2023-07-01,C10,R10,33765.34
F00686,2023-08-01,C10,R10,74247.77
F00686,2023-09-01,C10,R10,23701.25
F00686,2023-10-01,C10,R10,19065.89
F00686,2023-11-01,C10,R10,35525.2
F00686,2023-12-01,C10,R10,46038.91
F00687,2023-01-01,G47,R08,96972.93
F00687,2023-02-01,G47,R08,NA
F00687,2023-03-01,G47,R08,41822.5
F00687,2023-04-01,G47,R08,213823.01
F00687,2023-05-01,G47,R08,64958.37
F00687,2023-06-01,G47,R08,68319.74
F00687,2023-07-01,G47,R08,19639.21
F00687,2023-08-01,G47,R08,14635.23
F00687,2023-09-01,G47,R08,30818.32
F00687,2023-10-01,G47,R08,14796.44
F00687,2023-11-01,G47,R08,29420.23
F00687,2023-12-01,G47,R08,39460.02
F00688,2023-01-01,G47,R07,23208.13
F00688,2023-02-01,G47,R07,20535.48
F00688,2023-03-01,G47,R07,NA
F00688,2023-04-01,G47,R07,43829.37
F00688,2023-05-01,G47,R07,5923.55
F00688,2023-06-01,G47,R07,68893.65
F00688,2023-07-01,G47,R07,16242.34
F00688,2023-08-01,G47,R07,24582.15
F00688,2023-09-01,G47,R07,33208.61
F00688,2023-10-01,G47,R07,163136.72
F00688,2023-11-01,G47,R07,52288.57
F00688,2023-12-01,G47,R07,13337.43
F00689,2023-01-01,I55,R10,15410.13
F00689,2023-02-01,I55,R10,30582.26
F00689,2023-03-01,I55,R10,22655.49
F00689,2023-04-01,I55,R10,31788.02
F00689,2023-05-01,I55,R10,16261.12
F00689,2023-06-01,I55,R10,89953.15
F00689,2023-07-01,I55,R10,68650.88
F00689,2023-08-01,I55,R10,52445.96
F00689,2023-09-01,I55,R10,17398.69
F00689,2023-10-01,I55,R10,22757.49
F00689,2023-11-01,I55,R10,48725.21
F00689,2023-12-01,I55,R10,39346.22
F00690,2023-01-01,H49,R06,30988.49
F00690,2023-02-01,H49,R06,172799.97
F00690,2023-03-01,H49,R06,43760.23
F00690,2023-04-01,H49,R06,24377.26
F00690,2023-05-01,H49,R06,12848.7
F00690,2023-06-01,H49,R06,97841.59
F00690,2023-07-01,H49,R06,25394.92
F00690,2023-08-01,H49,R06,34561.92
F00690,2023-09-01,H49,R06,201056.19
F00690,2023-10-01,H49,R06,57471.03
F00690,2023-11-01,H49,R06,48810.36
F00690,2023-12-01,H49,R06,16020.71
F00691,2023-01-01,C10,R03,50307.44
F00691,2023-02-01,C10,R03,37454.97
F00691,2023-03-01,C10,R03,28972.66
F00691,2023-04-01,C10,R03,15747.98
F00691,2023-05-01,C10,R03,53340.73
F00691,2023-06-01,C10,R03,40770.23
F00691,2023-07-01,C10,R03,57524.42
F00691,2023-08-01,C10,R03,62843.74
F00691,2023-09-01,C10,R03,117000.69
F00691,2023-10-01,C10,R03,66577.69
F00691,2023-11-01,C10,R03,34373.56
F00691,2023-12-01,C10,R03,13370.05
F00692,2023-01-01,C10,R01,29038.2
F00692,2023-02-01,C10,R01,8785.4
F00692,2023-03-01,C10,R01,19678.59
F00692,2023-04-01,C10,R01,11992.51
F00692,2023-05-01,C10,R01,10548.22
F00692,2023-06-01,C10,R01,24803.64
F00692,2023-07-01,C10,R01,24449.68
F00692,2023-08-01,C10,R01,22189.04
F00692,2023-09-01,C10,R01,69147.88
F00692,2023-10-01,C10,R01,82902.56
F00692,2023-11-01,C10,R01,73531.49
F00692,2023-12-01,C10,R01,38088.3
F00693,2023-01-01,H49,R09,46423
F00693,2023-02-01,H49,R09,58312.66
F00693,2023-03-01,H49,R09,8131.84
F00693,2023-04-01,H49,R09,69222.07
F00693,2023-05-01,H49,R09,68594.11
F00693,2023-06-01,H49,R09,36591.64
F00693,2023-07-01,H49,R09,147176.5
F00693,2023-08-01,H49,R09,17664.79
F00693,2023-09-01,H49,R09,49456.12
F00693,2023-10-01,H49,R09,23953.73
F00693,2023-11-01,H49,R09,12799.49
F00693,2023-12-01,H49,R09,17715.36
F00694,2023-01-01,H49,R01,56483.21
F00694,2023-02-01,H49,R01,5830.95
F00694,2023-03-01,H49,R01,56433.25
F00694,2023-04-01,H49,R01,17418.06
F00694,2023-05-01,H49,R01,7540.33
F00694,2023-06-01,H49,R01,22761.11
F00694,2023-07-01,H49,R01,18411.6
F00694,2023-08-01,H49,R01,60332.6
F00694,2023-09-01,H49,R01,25612.4
F00694,2023-10-01,H49,R01,63185.45
F00694,2023-11-01,H49,R01,38631.1
F00694,2023-12-01,H49,R01,8413.26
F00695,2023-01-01,G47,R07,90061.27
F00695,2023-02-01,G47,R07,5452.73
F00695,2023-03-01,G47,R07,83772.98
F00695,2023-04-01,G47,R07,31883.46
F00695,2023-05-01,G47,R07,17737.73
F00695,2023-06-01,G47,R07,48535.09
F00695,2023-07-01,G47,R07,49581.6
F00695,2023-08-01,G47,R07,68195.87
F00695,2023-09-01,G47,R07,31524.11
F00695,2023-10-01,G47,R07,27633.2
F00695,2023-11-01,G47,R07,62049.22
F00695,2023-12-01,G47,R07,18633.7
F00696,2023-01-01,C10,R10,45433.63
F00696,2023-02-01,C10,R10,7596.2
F00696,2023-03-01,C10,R10,177345.94
F00696,2023-04-01,C10,R10,24883.86
F00696,2023-05-01,C10,R10,42220.2
F00696,2023-06-01,C10,R10,42259.04
F00696,2023-07-01,C10,R10,32634.68
F00696,2023-08-01,C10,R10,34664.78
F00696,2023-09-01,C10,R10,58633.95
F00696,2023-10-01,C10,R10,15560.94
F00696,2023-11-01,C10,R10,23315.47
F00696,2023-12-01,C10,R10,82731.46
F00697,2023-01-01,C10,R02,49183.05
F00697,2023-02-01,C10,R02,15304.5
F00697,2023-03-01,C10,R02,44116.24
F00697,2023-04-01,C10,R02,77020.57
F00697,2023-05-01,C10,R02,68441.78
F00697,2023-06-01,C10,R02,34647.46
F00697,2023-07-01,C10,R02,45572.68
F00697,2023-08-01,C10,R02,33275.13
F00697,2023-09-01,C10,R02,91851.47
F00697,2023-10-01,C10,R02,66206.78
F00697,2023-11-01,C10,R02,22133.6
F00697,2023-12-01,C10,R02,NA
F00698,2023-01-01,I56,R07,39971.46
F00698,2023-02-01,I56,R07,19898.39
F00698,2023-03-01,I56,R07,46658.4
F00698,2023-04-01,I56,R07,7034.59
F00698,2023-05-01,I56,R07,13073.48
F00698,2023-06-01,I56,R07,18009.85
F00698,2023-07-01,I56,R07,51157.39
F00698,2023-08-01,I56,R07,93580.14
F00698,2023-09-01,I56,R07,25305.83
F00698,2023-10-01,I56,R07,83520
F00698,2023-11-01,I56,R07,72832.46
F00698,2023-12-01,I56,R07,25658.81
F00699,2023-01-01,C10,R04,34471.84
F00699,2023-02-01,C10,R04,34484.44
F00699,2023-03-01,C10,R04,11059.72
F00699,2023-04-01,C10,R04,92154.71
F00699,2023-05-01,C10,R04,65008.2
F00699,2023-06-01,C10,R04,11920.53
F00699,2023-07-01,C10,R04,23131.99
F00699,2023-08-01,C10,R04,101667.45
F00699,2023-09-01,C10,R04,36460.16
F00699,2023-10-01,C10,R04,12902.15
F00699,2023-11-01,C10,R04,17403.56
F00699,2023-12-01,C10,R04,26835.31
F00700,2023-01-01,C10,R04,36057.1
F00700,2023-02-01,C10,R04,11675.14
F00700,2023-03-01,C10,R04,51268.36
F00700,2023-04-01,C10,R04,82917.84
F00700,2023-05-01,C10,R04,116499.55
F00700,2023-06-01,C10,R04,86763.14
F00700,2023-07-01,C10,R04,16924.61
F00700,2023-08-01,C10,R04,9033.84
F00700,2023-09-01,C10,R04,29572.57
F00700,2023-10-01,C10,R04,43872.48
F00700,2023-11-01,C10,R04,64427.8
F00700,2023-12-01,C10,R04,6595.43
F00701,2023-01-01,H49,R05,89371.76
F00701,2023-02-01,H49,R05,57183.5
F00701,2023-03-01,H49,R05,30782.07
F00701,2023-04-01,H49,R05,61664
F00701,2023-05-01,H49,R05,28190.33
F00701,2023-06-01,H49,R05,86963.81
F00701,2023-07-01,H49,R05,66326.56
F00701,2023-08-01,H49,R05,19463.61
F00701,2023-09-01,H49,R05,17774.18
F00701,2023-10-01,H49,R05,25181
F00701,2023-11-01,H49,R05,56136.49
F00701,2023-12-01,H49,R05,10131.68
F00702,2023-01-01,C29,R03,18648.89
F00702,2023-02-01,C29,R03,16262.87
F00702,2023-03-01,C29,R03,33504.87
F00702,2023-04-01,C29,R03,37138.92
F00702,2023-05-01,C29,R03,12058.95
F00702,2023-06-01,C29,R03,16428.37
F00702,2023-07-01,C29,R03,75563.45
F00702,2023-08-01,C29,R03,14165.17
F00702,2023-09-01,C29,R03,68145.02
F00702,2023-10-01,C29,R03,41592.49
F00702,2023-11-01,C29,R03,86013.1
F00702,2023-12-01,C29,R03,25903.23
F00703,2023-01-01,G47,R09,19423.78
F00703,2023-02-01,G47,R09,8966.84
F00703,2023-03-01,G47,R09,47649.91
F00703,2023-04-01,G47,R09,13835.17
F00703,2023-05-01,G47,R09,23681.23
F00703,2023-06-01,G47,R09,18634.53
F00703,2023-07-01,G47,R09,8450.19
F00703,2023-08-01,G47,R09,19763.15
F00703,2023-09-01,G47,R09,20174.99
F00703,2023-10-01,G47,R09,91914.11
F00703,2023-11-01,G47,R09,20338.21
F00703,2023-12-01,G47,R09,21925.3
F00704,2023-01-01,H49,R07,126081.23
F00704,2023-02-01,H49,R07,13176.65
F00704,2023-03-01,H49,R07,74631.2
F00704,2023-04-01,H49,R07,274253.66
F00704,2023-05-01,H49,R07,15588.31
F00704,2023-06-01,H49,R07,89306.23
F00704,2023-07-01,H49,R07,30566.27
F00704,2023-08-01,H49,R07,28367.86
F00704,2023-09-01,H49,R07,111666.84
F00704,2023-10-01,H49,R07,37628.75
F00704,2023-11-01,H49,R07,29063.94
F00704,2023-12-01,H49,R07,42156.39
F00705,2023-01-01,C29,R06,18073.3
F00705,2023-02-01,C29,R06,8869.07
F00705,2023-03-01,C29,R06,8815.18
F00705,2023-04-01,C29,R06,13991.38
F00705,2023-05-01,C29,R06,52436.26
F00705,2023-06-01,C29,R06,50004.98
F00705,2023-07-01,C29,R06,102413.08
F00705,2023-08-01,C29,R06,61390.19
F00705,2023-09-01,C29,R06,26658.86
F00705,2023-10-01,C29,R06,29422.4
F00705,2023-11-01,C29,R06,112140.5
F00705,2023-12-01,C29,R06,30271.15
F00706,2023-01-01,I56,R09,139652.55
F00706,2023-02-01,I56,R09,58024.11
F00706,2023-03-01,I56,R09,74480.23
F00706,2023-04-01,I56,R09,16283.36
F00706,2023-05-01,I56,R09,21350.84
F00706,2023-06-01,I56,R09,24390.24
F00706,2023-07-01,I56,R09,46714.07
F00706,2023-08-01,I56,R09,29423.17
F00706,2023-09-01,I56,R09,35171.3
F00706,2023-10-01,I56,R09,16821.05
F00706,2023-11-01,I56,R09,104482.42
F00706,2023-12-01,I56,R09,55051.56
F00707,2023-01-01,I56,R09,78261.83
F00707,2023-02-01,I56,R09,82145.46
F00707,2023-03-01,I56,R09,55708.45
F00707,2023-04-01,I56,R09,31830.97
F00707,2023-05-01,I56,R09,36932.51
F00707,2023-06-01,I56,R09,41424.34
F00707,2023-07-01,I56,R09,17680.75
F00707,2023-08-01,I56,R09,49333.93
F00707,2023-09-01,I56,R09,84735.03
F00707,2023-10-01,I56,R09,11259.07
F00707,2023-11-01,I56,R09,142539.61
F00707,2023-12-01,I56,R09,39695.19
F00708,2023-01-01,H49,R10,25642.27
F00708,2023-02-01,H49,R10,17569.65
F00708,2023-03-01,H49,R10,43041.44
F00708,2023-04-01,H49,R10,70696.25
F00708,2023-05-01,H49,R10,23611.26
F00708,2023-06-01,H49,R10,45162.22
F00708,2023-07-01,H49,R10,38402.86
F00708,2023-08-01,H49,R10,41174.07
F00708,2023-09-01,H49,R10,33396.92
F00708,2023-10-01,H49,R10,22448.75
F00708,2023-11-01,H49,R10,126894.33
F00708,2023-12-01,H49,R10,13129.57
F00709,2023-01-01,G47,R10,97561.15
F00709,2023-02-01,G47,R10,18056.94
F00709,2023-03-01,G47,R10,36796.96
F00709,2023-04-01,G47,R10,87029.04
F00709,2023-05-01,G47,R10,11158.07
F00709,2023-06-01,G47,R10,50539.45
F00709,2023-07-01,G47,R10,24889.76
F00709,2023-08-01,G47,R10,22970.23
F00709,2023-09-01,G47,R10,77794.99
F00709,2023-10-01,G47,R10,13693.71
F00709,2023-11-01,G47,R10,42046.78
F00709,2023-12-01,G47,R10,15739.62
F00710,2023-01-01,C29,R09,47852.29
F00710,2023-02-01,C29,R09,54774.83
F00710,2023-03-01,C29,R09,135142.14
F00710,2023-04-01,C29,R09,45010.24
F00710,2023-05-01,C29,R09,14918.88
F00710,2023-06-01,C29,R09,13660.65
F00710,2023-07-01,C29,R09,62263.93
F00710,2023-08-01,C29,R09,12468.21
F00710,2023-09-01,C29,R09,30838.51
F00710,2023-10-01,C29,R09,36705.67
F00710,2023-11-01,C29,R09,52710.13
F00710,2023-12-01,C29,R09,18038.29
F00711,2023-01-01,I55,R08,60832.56
F00711,2023-02-01,I55,R08,46780.82
F00711,2023-03-01,I55,R08,72128.43
F00711,2023-04-01,I55,R08,11920.87
F00711,2023-05-01,I55,R08,41610.53
F00711,2023-06-01,I55,R08,96275.78
F00711,2023-07-01,I55,R08,40630.12
F00711,2023-08-01,I55,R08,26080.82
F00711,2023-09-01,I55,R08,57639.92
F00711,2023-10-01,I55,R08,46074.47
F00711,2023-11-01,I55,R08,17016.12
F00711,2023-12-01,I55,R08,11419.32
F00712,2023-01-01,I55,R02,57963.96
F00712,2023-02-01,I55,R02,136412.21
F00712,2023-03-01,I55,R02,25609.18
F00712,2023-04-01,I55,R02,32816.14
F00712,2023-05-01,I55,R02,18058.75
F00712,2023-06-01,I55,R02,28560.18
F00712,2023-07-01,I55,R02,28739.16
F00712,2023-08-01,I55,R02,23806.65
F00712,2023-09-01,I55,R02,13460.11
F00712,2023-10-01,I55,R02,27333.9
F00712,2023-11-01,I55,R02,95655.48
F00712,2023-12-01,I55,R02,72911.48
F00713,2023-01-01,C10,R06,NA
F00713,2023-02-01,C10,R06,17901.23
F00713,2023-03-01,C10,R06,35060.34
F00713,2023-04-01,C10,R06,36382.45
F00713,2023-05-01,C10,R06,24644.92
F00713,2023-06-01,C10,R06,36773.74
F00713,2023-07-01,C10,R06,98465.8
F00713,2023-08-01,C10,R06,32244.27
F00713,2023-09-01,C10,R06,98964.95
F00713,2023-10-01,C10,R06,127097.49
F00713,2023-11-01,C10,R06,17291.24
F00713,2023-12-01,C10,R06,15363.07
F00714,2023-01-01,H49,R05,49399.06
F00714,2023-02-01,H49,R05,94521.24
F00714,2023-03-01,H49,R05,67246.96
F00714,2023-04-01,H49,R05,49726.42
F00714,2023-05-01,H49,R05,57135.02
F00714,2023-06-01,H49,R05,22729.33
F00714,2023-07-01,H49,R05,34952.82
F00714,2023-08-01,H49,R05,75184.64
F00714,2023-09-01,H49,R05,24023.05
F00714,2023-10-01,H49,R05,62807.45
F00714,2023-11-01,H49,R05,56387.94
F00714,2023-12-01,H49,R05,NA
F00715,2023-01-01,H49,R08,31146.85
F00715,2023-02-01,H49,R08,39675.42
F00715,2023-03-01,H49,R08,47452.99
F00715,2023-04-01,H49,R08,33400.66
F00715,2023-05-01,H49,R08,30724.26
F00715,2023-06-01,H49,R08,56003.84
F00715,2023-07-01,H49,R08,36191.01
F00715,2023-08-01,H49,R08,78884.65
F00715,2023-09-01,H49,R08,86920.77
F00715,2023-10-01,H49,R08,100517.62
F00715,2023-11-01,H49,R08,74861.61
F00715,2023-12-01,H49,R08,35185.89
F00716,2023-01-01,I55,R03,19898.16
F00716,2023-02-01,I55,R03,18477.06
F00716,2023-03-01,I55,R03,22350.32
F00716,2023-04-01,I55,R03,66942.65
F00716,2023-05-01,I55,R03,14475.27
F00716,2023-06-01,I55,R03,50023.16
F00716,2023-07-01,I55,R03,37590.43
F00716,2023-08-01,I55,R03,80355.9
F00716,2023-09-01,I55,R03,5828.54
F00716,2023-10-01,I55,R03,82079.67
F00716,2023-11-01,I55,R03,8305.16
F00716,2023-12-01,I55,R03,13351.88
F00717,2023-01-01,I56,R10,18869.84
F00717,2023-02-01,I56,R10,18127.04
F00717,2023-03-01,I56,R10,103110.52
F00717,2023-04-01,I56,R10,7607.41
F00717,2023-05-01,I56,R10,18064.18
F00717,2023-06-01,I56,R10,24297.28
F00717,2023-07-01,I56,R10,34888.41
F00717,2023-08-01,I56,R10,90135.84
F00717,2023-09-01,I56,R10,15278.85
F00717,2023-10-01,I56,R10,33177.8
F00717,2023-11-01,I56,R10,26738.05
F00717,2023-12-01,I56,R10,35984.4
F00718,2023-01-01,I56,R01,47805.93
F00718,2023-02-01,I56,R01,47764.82
F00718,2023-03-01,I56,R01,62697.8
F00718,2023-04-01,I56,R01,69799.89
F00718,2023-05-01,I56,R01,21826.62
F00718,2023-06-01,I56,R01,32363.98
F00718,2023-07-01,I56,R01,177562.26
F00718,2023-08-01,I56,R01,29366.24
F00718,2023-09-01,I56,R01,31897.97
F00718,2023-10-01,I56,R01,10879.41
F00718,2023-11-01,I56,R01,44366.17
F00718,2023-12-01,I56,R01,50479.63
F00719,2023-01-01,I56,R01,62621.38
F00719,2023-02-01,I56,R01,29480.11
F00719,2023-03-01,I56,R01,96621.37
F00719,2023-04-01,I56,R01,55351.85
F00719,2023-05-01,I56,R01,63747.84
F00719,2023-06-01,I56,R01,59349.58
F00719,2023-07-01,I56,R01,10543.28
F00719,2023-08-01,I56,R01,31251.85
F00719,2023-09-01,I56,R01,31380.38
F00719,2023-10-01,I56,R01,57190.87
F00719,2023-11-01,I56,R01,75555.29
F00719,2023-12-01,I56,R01,5301.06
F00720,2023-01-01,G47,R10,29443.01
F00720,2023-02-01,G47,R10,74515.79
F00720,2023-03-01,G47,R10,17056.75
F00720,2023-04-01,G47,R10,27574.99
F00720,2023-05-01,G47,R10,56351.56
F00720,2023-06-01,G47,R10,28079.85
F00720,2023-07-01,G47,R10,14279.89
F00720,2023-08-01,G47,R10,19351.63
F00720,2023-09-01,G47,R10,101088.57
F00720,2023-10-01,G47,R10,35091.74
F00720,2023-11-01,G47,R10,18845.01
F00720,2023-12-01,G47,R10,24425.6
F00721,2023-01-01,H49,R09,66355.31
F00721,2023-02-01,H49,R09,14887.62
F00721,2023-03-01,H49,R09,51741.22
F00721,2023-04-01,H49,R09,28342.63
F00721,2023-05-01,H49,R09,3971.72
F00721,2023-06-01,H49,R09,23814.25
F00721,2023-07-01,H49,R09,31661.05
F00721,2023-08-01,H49,R09,29952.01
F00721,2023-09-01,H49,R09,82831.55
F00721,2023-10-01,H49,R09,56619.94
F00721,2023-11-01,H49,R09,34943.91
F00721,2023-12-01,H49,R09,125580.13
F00722,2023-01-01,I56,R10,92753.12
F00722,2023-02-01,I56,R10,50040.87
F00722,2023-03-01,I56,R10,7440.91
F00722,2023-04-01,I56,R10,34848.39
F00722,2023-05-01,I56,R10,24748.73
F00722,2023-06-01,I56,R10,26059.87
F00722,2023-07-01,I56,R10,32391.39
F00722,2023-08-01,I56,R10,101790.79
F00722,2023-09-01,I56,R10,49121.18
F00722,2023-10-01,I56,R10,21682.26
F00722,2023-11-01,I56,R10,40623.37
F00722,2023-12-01,I56,R10,47693.51
F00723,2023-01-01,C29,R01,30141.98
F00723,2023-02-01,C29,R01,44287.9
F00723,2023-03-01,C29,R01,24025.71
F00723,2023-04-01,C29,R01,NA
F00723,2023-05-01,C29,R01,114621.06
F00723,2023-06-01,C29,R01,50183.47
F00723,2023-07-01,C29,R01,38082.07
F00723,2023-08-01,C29,R01,12525.36
F00723,2023-09-01,C29,R01,128010.27
F00723,2023-10-01,C29,R01,19285.66
F00723,2023-11-01,C29,R01,28745.87
F00723,2023-12-01,C29,R01,16166.01
F00724,2023-01-01,C10,R05,49131.55
F00724,2023-02-01,C10,R05,42861.46
F00724,2023-03-01,C10,R05,43645.63
F00724,2023-04-01,C10,R05,27891.89
F00724,2023-05-01,C10,R05,60581.38
F00724,2023-06-01,C10,R05,95797.07
F00724,2023-07-01,C10,R05,18417.56
F00724,2023-08-01,C10,R05,30198.25
F00724,2023-09-01,C10,R05,137303.54
F00724,2023-10-01,C10,R05,21345.81
F00724,2023-11-01,C10,R05,45416.43
F00724,2023-12-01,C10,R05,43150.62
F00725,2023-01-01,C10,R09,148596.78
F00725,2023-02-01,C10,R09,23235.6
F00725,2023-03-01,C10,R09,170430.67
F00725,2023-04-01,C10,R09,193914.98
F00725,2023-05-01,C10,R09,49391.48
F00725,2023-06-01,C10,R09,200890.29
F00725,2023-07-01,C10,R09,35237.56
F00725,2023-08-01,C10,R09,13926.32
F00725,2023-09-01,C10,R09,6216.91
F00725,2023-10-01,C10,R09,47672.7
F00725,2023-11-01,C10,R09,11332.99
F00725,2023-12-01,C10,R09,104976
F00726,2023-01-01,C10,R02,54743.7
F00726,2023-02-01,C10,R02,34835.35
F00726,2023-03-01,C10,R02,21626.51
F00726,2023-04-01,C10,R02,40149.12
F00726,2023-05-01,C10,R02,83345.15
F00726,2023-06-01,C10,R02,54589.49
F00726,2023-07-01,C10,R02,52826.61
F00726,2023-08-01,C10,R02,36533.44
F00726,2023-09-01,C10,R02,39720.25
F00726,2023-10-01,C10,R02,100055.86
F00726,2023-11-01,C10,R02,36992.69
F00726,2023-12-01,C10,R02,16222.52
F00727,2023-01-01,I56,R08,19830.18
F00727,2023-02-01,I56,R08,15130.04
F00727,2023-03-01,I56,R08,17573.6
F00727,2023-04-01,I56,R08,48223.91
F00727,2023-05-01,I56,R08,49036.98
F00727,2023-06-01,I56,R08,54877.77
F00727,2023-07-01,I56,R08,13559.18
F00727,2023-08-01,I56,R08,39850.88
F00727,2023-09-01,I56,R08,18012.1
F00727,2023-10-01,I56,R08,21433.37
F00727,2023-11-01,I56,R08,9252.85
F00727,2023-12-01,I56,R08,77240.6
F00728,2023-01-01,C29,R06,30550.36
F00728,2023-02-01,C29,R06,8675.03
F00728,2023-03-01,C29,R06,50225.1
F00728,2023-04-01,C29,R06,77354.6
F00728,2023-05-01,C29,R06,50236.03
F00728,2023-06-01,C29,R06,14140.11
F00728,2023-07-01,C29,R06,NA
F00728,2023-08-01,C29,R06,58821.1
F00728,2023-09-01,C29,R06,11675.21
F00728,2023-10-01,C29,R06,29504.44
F00728,2023-11-01,C29,R06,24564.61
F00728,2023-12-01,C29,R06,38903.62
F00729,2023-01-01,I55,R04,8997.45
F00729,2023-02-01,I55,R04,36889.49
F00729,2023-03-01,I55,R04,23497.93
F00729,2023-04-01,I55,R04,131054.25
F00729,2023-05-01,I55,R04,48425.57
F00729,2023-06-01,I55,R04,33189.76
F00729,2023-07-01,I55,R04,40727.28
F00729,2023-08-01,I55,R04,127530.81
F00729,2023-09-01,I55,R04,48867.71
F00729,2023-10-01,I55,R04,62180.14
F00729,2023-11-01,I55,R04,28074.91
F00729,2023-12-01,I55,R04,94918.68
F00730,2023-01-01,I55,R02,43862.7
F00730,2023-02-01,I55,R02,93873.63
F00730,2023-03-01,I55,R02,50284.17
F00730,2023-04-01,I55,R02,36225.99
F00730,2023-05-01,I55,R02,19734.45
F00730,2023-06-01,I55,R02,18997.51
F00730,2023-07-01,I55,R02,17830.72
F00730,2023-08-01,I55,R02,12308.73
F00730,2023-09-01,I55,R02,68778.93
F00730,2023-10-01,I55,R02,27582.59
F00730,2023-11-01,I55,R02,12539.25
F00730,2023-12-01,I55,R02,39384.61
F00731,2023-01-01,C10,R05,150977.72
F00731,2023-02-01,C10,R05,12110.92
F00731,2023-03-01,C10,R05,51828.05
F00731,2023-04-01,C10,R05,11090.04
F00731,2023-05-01,C10,R05,48119.67
F00731,2023-06-01,C10,R05,20426.59
F00731,2023-07-01,C10,R05,17097.86
F00731,2023-08-01,C10,R05,79791.15
F00731,2023-09-01,C10,R05,56144.15
F00731,2023-10-01,C10,R05,72159.37
F00731,2023-11-01,C10,R05,26487.71
F00731,2023-12-01,C10,R05,26788.25
F00732,2023-01-01,C29,R02,94143.41
F00732,2023-02-01,C29,R02,36384.7
F00732,2023-03-01,C29,R02,19429.32
F00732,2023-04-01,C29,R02,238361.08
F00732,2023-05-01,C29,R02,86031
F00732,2023-06-01,C29,R02,17811.49
F00732,2023-07-01,C29,R02,48396.56
F00732,2023-08-01,C29,R02,118947.03
F00732,2023-09-01,C29,R02,91722.08
F00732,2023-10-01,C29,R02,40979.69
F00732,2023-11-01,C29,R02,34419.62
F00732,2023-12-01,C29,R02,32313.69
F00733,2023-01-01,I55,R08,75863.26
F00733,2023-02-01,I55,R08,37111.98
F00733,2023-03-01,I55,R08,129091.48
F00733,2023-04-01,I55,R08,28420.77
F00733,2023-05-01,I55,R08,4441.96
F00733,2023-06-01,I55,R08,18655.86
F00733,2023-07-01,I55,R08,33358.37
F00733,2023-08-01,I55,R08,66483.93
F00733,2023-09-01,I55,R08,51861.07
F00733,2023-10-01,I55,R08,24210.91
F00733,2023-11-01,I55,R08,45969.48
F00733,2023-12-01,I55,R08,92966.56
F00734,2023-01-01,H49,R02,27329.79
F00734,2023-02-01,H49,R02,11425.28
F00734,2023-03-01,H49,R02,28944.16
F00734,2023-04-01,H49,R02,180094.17
F00734,2023-05-01,H49,R02,13645.51
F00734,2023-06-01,H49,R02,42957.84
F00734,2023-07-01,H49,R02,70716.89
F00734,2023-08-01,H49,R02,36784.5
F00734,2023-09-01,H49,R02,63578.88
F00734,2023-10-01,H49,R02,61084.9
F00734,2023-11-01,H49,R02,33143.71
F00734,2023-12-01,H49,R02,44395
F00735,2023-01-01,I55,R05,60033.51
F00735,2023-02-01,I55,R05,58189.32
F00735,2023-03-01,I55,R05,25786.61
F00735,2023-04-01,I55,R05,24744.8
F00735,2023-05-01,I55,R05,185877.89
F00735,2023-06-01,I55,R05,50974.79
F00735,2023-07-01,I55,R05,NA
F00735,2023-08-01,I55,R05,22487.76
F00735,2023-09-01,I55,R05,12551.23
F00735,2023-10-01,I55,R05,50108.97
F00735,2023-11-01,I55,R05,128559.2
F00735,2023-12-01,I55,R05,54644.18
F00736,2023-01-01,C29,R10,81899.12
F00736,2023-02-01,C29,R10,68919.1
F00736,2023-03-01,C29,R10,107498.58
F00736,2023-04-01,C29,R10,16333.4
F00736,2023-05-01,C29,R10,18917.91
F00736,2023-06-01,C29,R10,39144.75
F00736,2023-07-01,C29,R10,43423.4
F00736,2023-08-01,C29,R10,19218.73
F00736,2023-09-01,C29,R10,64385.02
