firm_id,month,nace_code,region_code,employees
F00632,2023-10-01,H49,R05,15
F00632,2023-11-01,H49,R05,22
F00632,2023-12-01,H49,R05,19
F00633,2023-01-01,H49,R06,22
F00633,2023-02-01,H49,R06,15
F00633,2023-03-01,H49,R06,NA
F00633,2023-04-01,H49,R06,14
F00633,2023-05-01,H49,R06,21
F00633,2023-06-01,H49,R06,24
F00633,2023-07-01,H49,R06,18
F00633,2023-08-01,H49,R06,18
F00633,2023-09-01,H49,R06,16
F00633,2023-10-01,H49,R06,17
F00633,2023-11-01,H49,R06,21
F00633,2023-12-01,H49,R06,20
F00634,2023-01-01,H49,R06,20
F00634,2023-02-01,H49,R06,23
F00634,2023-03-01,H49,R06,16
F00634,2023-04-01,H49,R06,23
F00634,2023-05-01,H49,R06,16
F00634,2023-06-01,H49,R06,16
F00634,2023-07-01,H49,R06,17
F00634,2023-08-01,H49,R06,22
F00634,2023-09-01,H49,R06,19
F00634,2023-10-01,H49,R06,19
F00634,2023-11-01,H49,R06,15
F00634,2023-12-01,H49,R06,24
F00635,2023-01-01,C29,R05,20
F00635,2023-02-01,C29,R05,17
F00635,2023-03-01,C29,R05,27
F00635,2023-04-01,C29,R05,19
F00635,2023-05-01,C29,R05,17
F00635,2023-06-01,C29,R05,16
F00635,2023-07-01,C29,R05,23
F00635,2023-08-01,C29,R05,14
F00635,2023-09-01,C29,R05,20
F00635,2023-10-01,C29,R05,14
F00635,2023-11-01,C29,R05,19
F00635,2023-12-01,C29,R05,22
F00636,2023-01-01,C29,R03,26
F00636,2023-02-01,C29,R03,28
F00636,2023-03-01,C29,R03,18
F00636,2023-04-01,C29,R03,9
F00636,2023-05-01,C29,R03,26
F00636,2023-06-01,C29,R03,19
F00636,2023-07-01,C29,R03,25
F00636,2023-08-01,C29,R03,23
F00636,2023-09-01,C29,R03,25
F00636,2023-10-01,C29,R03,14
F00636,2023-11-01,C29,R03,21
F00636,2023-12-01,C29,R03,23
F00637,2023-01-01,C29,R10,21
F00637,2023-02-01,C29,R10,18
F00637,2023-03-01,C29,R10,21
F00637,2023-04-01,C29,R10,14
F00637,2023-05-01,C29,R10,24
F00637,2023-06-01,C29,R10,18
F00637,2023-07-01,C29,R10,20
F00637,2023-08-01,C29,R10,28
F00637,2023-09-01,C29,R10,12
F00637,2023-10-01,C29,R10,17
F00637,2023-11-01,C29,R10,21
F00637,2023-12-01,C29,R10,23
F00638,2023-01-01,H49,R02,26
F00638,2023-02-01,H49,R02,24
F00638,2023-03-01,H49,R02,18
F00638,2023-04-01,H49,R02,9
F00638,2023-05-01,H49,R02,22
F00638,2023-06-01,H49,R02,14
F00638,2023-07-01,H49,R02,20
F00638,2023-08-01,H49,R02,20
F00638,2023-09-01,H49,R02,11
F00638,2023-10-01,H49,R02,32
F00638,2023-11-01,H49,R02,22
F00638,2023-12-01,H49,R02,16
F00639,2023-01-01,G47,R06,21
F00639,2023-02-01,G47,R06,13
F00639,2023-03-01,G47,R06,22
F00639,2023-04-01,G47,R06,24
F00639,2023-05-01,G47,R06,21
F00639,2023-06-01,G47,R06,14
F00639,2023-07-01,G47,R06,19
F00639,2023-08-01,G47,R06,18
F00639,2023-09-01,G47,R06,26
F00639,2023-10-01,G47,R06,24
F00639,2023-11-01,G47,R06,18
F00639,2023-12-01,G47,R06,17
F00640,2023-01-01,G47,R01,15
F00640,2023-02-01,G47,R01,23
F00640,2023-03-01,G47,R01,21
F00640,2023-04-01,G47,R01,26
F00640,2023-05-01,G47,R01,13
F00640,2023-06-01,G47,R01,20
F00640,2023-07-01,G47,R01,23
F00640,2023-08-01,G47,R01,20
F00640,2023-09-01,G47,R01,20
F00640,2023-10-01,G47,R01,22
F00640,2023-11-01,G47,R01,24
F00640,2023-12-01,G47,R01,16
F00641,2023-01-01,G47,R09,27
F00641,2023-02-01,G47,R09,22
F00641,2023-03-01,G47,R09,21
F00641,2023-04-01,G47,R09,18
F00641,2023-05-01,G47,R09,12
F00641,2023-06-01,G47,R09,22
F00641,2023-07-01,G47,R09,19
F00641,2023-08-01,G47,R09,24
F00641,2023-09-01,G47,R09,16
F00641,2023-10-01,G47,R09,26
F00641,2023-11-01,G47,R09,18
F00641,2023-12-01,G47,R09,29
F00642,2023-01-01,I56,R03,10
F00642,2023-02-01,I56,R03,23
F00642,2023-03-01,I56,R03,15
F00642,2023-04-01,I56,R03,20
F00642,2023-05-01,I56,R03,28
F00642,2023-06-01,I56,R03,16
F00642,2023-07-01,I56,R03,18
F00642,2023-08-01,I56,R03,20
F00642,2023-09-01,I56,R03,25
F00642,2023-10-01,I56,R03,25
F00642,2023-11-01,I56,R03,19
F00642,2023-12-01,I56,R03,16
F00643,2023-01-01,C29,R10,24
F00643,2023-02-01,C29,R10,21
F00643,2023-03-01,C29,R10,13
F00643,2023-04-01,C29,R10,20
F00643,2023-05-01,C29,R10,21
F00643,2023-06-01,C29,R10,24
F00643,2023-07-01,C29,R10,15
F00643,2023-08-01,C29,R10,17
F00643,2023-09-01,C29,R10,20
F00643,2023-10-01,C29,R10,27
F00643,2023-11-01,C29,R10,21
F00643,2023-12-01,C29,R10,17
F00644,2023-01-01,C10,R05,14
F00644,2023-02-01,C10,R05,21
F00644,2023-03-01,C10,R05,23
F00644,2023-04-01,C10,R05,14
F00644,2023-05-01,C10,R05,22
F00644,2023-06-01,C10,R05,17
F00644,2023-07-01,C10,R05,19
F00644,2023-08-01,C10,R05,23
F00644,2023-09-01,C10,R05,19
F00644,2023-10-01,C10,R05,16
F00644,2023-11-01,C10,R05,18
F00644,2023-12-01,C10,R05,21
F00645,2023-01-01,C10,R05,23
F00645,2023-02-01,C10,R05,21
F00645,2023-03-01,C10,R05,23
F00645,2023-04-01,C10,R05,14
F00645,2023-05-01,C10,R05,30
F00645,2023-06-01,C10,R05,21
F00645,2023-07-01,C10,R05,17
F00645,2023-08-01,C10,R05,16
F00645,2023-09-01,C10,R05,25
F00645,2023-10-01,C10,R05,20
F00645,2023-11-01,C10,R05,18
F00645,2023-12-01,C10,R05,16
F00646,2023-01-01,G47,R08,17
F00646,2023-02-01,G47,R08,21
F00646,2023-03-01,G47,R08,26
F00646,2023-04-01,G47,R08,17
F00646,2023-05-01,G47,R08,17
F00646,2023-06-01,G47,R08,21
F00646,2023-07-01,G47,R08,15
F00646,2023-08-01,G47,R08,29
F00646,2023-09-01,G47,R08,21
F00646,2023-10-01,G47,R08,18
F00646,2023-11-01,G47,R08,15
F00646,2023-12-01,G47,R08,29
F00647,2023-01-01,I56,R09,20
F00647,2023-02-01,I56,R09,16
F00647,2023-03-01,I56,R09,21
F00647,2023-04-01,I56,R09,16
F00647,2023-05-01,I56,R09,28
F00647,2023-06-01,I56,R09,18
F00647,2023-07-01,I56,R09,22
F00647,2023-08-01,I56,R09,19
F00647,2023-09-01,I56,R09,21
F00647,2023-10-01,I56,R09,26
F00647,2023-11-01,I56,R09,22
F00647,2023-12-01,I56,R09,23
F00648,2023-01-01,I55,R07,21
F00648,2023-02-01,I55,R07,16
F00648,2023-03-01,I55,R07,23
F00648,2023-04-01,I55,R07,27
F00648,2023-05-01,I55,R07,21
F00648,2023-06-01,I55,R07,25
F00648,2023-07-01,I55,R07,24
F00648,2023-08-01,I55,R07,19
F00648,2023-09-01,I55,R07,17
F00648,2023-10-01,I55,R07,22
F00648,2023-11-01,I55,R07,15
F00648,2023-12-01,I55,R07,16
F00649,2023-01-01,G47,R04,26
F00649,2023-02-01,G47,R04,16
F00649,2023-03-01,G47,R04,27
F00649,2023-04-01,G47,R04,22
F00649,2023-05-01,G47,R04,16
F00649,2023-06-01,G47,R04,23
F00649,2023-07-01,G47,R04,11
F00649,2023-08-01,G47,R04,18
F00649,2023-09-01,G47,R04,27
F00649,2023-10-01,G47,R04,26
F00649,2023-11-01,G47,R04,26
F00649,2023-12-01,G47,R04,19
F00650,2023-01-01,C29,R10,24
F00650,2023-02-01,C29,R10,21
F00650,2023-03-01,C29,R10,21
F00650,2023-04-01,C29,R10,14
F00650,2023-05-01,C29,R10,17
F00650,2023-06-01,C29,R10,24
F00650,2023-07-01,C29,R10,18
F00650,2023-08-01,C29,R10,19
F00650,2023-09-01,C29,R10,27
F00650,2023-10-01,C29,R10,24
F00650,2023-11-01,C29,R10,13
F00650,2023-12-01,C29,R10,24
F00651,2023-01-01,C10,R05,35
F00651,2023-02-01,C10,R05,23
F00651,2023-03-01,C10,R05,20
F00651,2023-04-01,C10,R05,15
F00651,2023-05-01,C10,R05,16
F00651,2023-06-01,C10,R05,23
F00651,2023-07-01,C10,R05,16
F00651,2023-08-01,C10,R05,16
F00651,2023-09-01,C10,R05,19
F00651,2023-10-01,C10,R05,21
F00651,2023-11-01,C10,R05,18
F00651,2023-12-01,C10,R05,14
F00652,2023-01-01,G47,R01,20
F00652,2023-02-01,G47,R01,19
F00652,2023-03-01,G47,R01,11
F00652,2023-04-01,G47,R01,27
F00652,2023-05-01,G47,R01,22
F00652,2023-06-01,G47,R01,13
F00652,2023-07-01,G47,R01,24
F00652,2023-08-01,G47,R01,20
F00652,2023-09-01,G47,R01,29
F00652,2023-10-01,G47,R01,25
F00652,2023-11-01,G47,R01,24
F00652,2023-12-01,G47,R01,27
F00653,2023-01-01,I56,R07,15
F00653,2023-02-01,I56,R07,12
F00653,2023-03-01,I56,R07,24
F00653,2023-04-01,I56,R07,19
F00653,2023-05-01,I56,R07,24
F00653,2023-06-01,I56,R07,18
F00653,2023-07-01,I56,R07,17
F00653,2023-08-01,I56,R07,11
F00653,2023-09-01,I56,R07,16
F00653,2023-10-01,I56,R07,19
F00653,2023-11-01,I56,R07,24
F00653,2023-12-01,I56,R07,19
F00654,2023-01-01,I56,R04,17
F00654,2023-02-01,I56,R04,17
F00654,2023-03-01,I56,R04,17
F00654,2023-04-01,I56,R04,18
F00654,2023-05-01,I56,R04,NA
F00654,2023-06-01,I56,R04,16
F00654,2023-07-01,I56,R04,22
F00654,2023-08-01,I56,R04,18
F00654,2023-09-01,I56,R04,26
F00654,2023-10-01,I56,R04,24
F00654,2023-11-01,I56,R04,22
F00654,2023-12-01,I56,R04,12
F00655,2023-01-01,C29,R09,16
F00655,2023-02-01,C29,R09,18
F00655,2023-03-01,C29,R09,16
F00655,2023-04-01,C29,R09,13
F00655,2023-05-01,C29,R09,NA
F00655,2023-06-01,C29,R09,18
F00655,2023-07-01,C29,R09,20
F00655,2023-08-01,C29,R09,22
F00655,2023-09-01,C29,R09,9
F00655,2023-10-01,C29,R09,23
F00655,2023-11-01,C29,R09,18
F00655,2023-12-01,C29,R09,13
F00656,2023-01-01,C29,R05,8
F00656,2023-02-01,C29,R05,20
F00656,2023-03-01,C29,R05,17
F00656,2023-04-01,C29,R05,22
F00656,2023-05-01,C29,R05,10
F00656,2023-06-01,C29,R05,25
F00656,2023-07-01,C29,R05,22
F00656,2023-08-01,C29,R05,18
F00656,2023-09-01,C29,R05,22
F00656,2023-10-01,C29,R05,NA
F00656,2023-11-01,C29,R05,23
F00656,2023-12-01,C29,R05,20
F00657,2023-01-01,C29,R06,20
F00657,2023-02-01,C29,R06,21
F00657,2023-03-01,C29,R06,16
F00657,2023-04-01,C29,R06,15
F00657,2023-05-01,C29,R06,18
F00657,2023-06-01,C29,R06,26
F00657,2023-07-01,C29,R06,22
F00657,2023-08-01,C29,R06,27
F00657,2023-09-01,C29,R06,23
F00657,2023-10-01,C29,R06,19
F00657,2023-11-01,C29,R06,19
F00657,2023-12-01,C29,R06,17
F00658,2023-01-01,C29,R04,23
F00658,2023-02-01,C29,R04,23
F00658,2023-03-01,C29,R04,18
F00658,2023-04-01,C29,R04,27
F00658,2023-05-01,C29,R04,20
F00658,2023-06-01,C29,R04,23
F00658,2023-07-01,C29,R04,18
F00658,2023-08-01,C29,R04,15
F00658,2023-09-01,C29,R04,16
F00658,2023-10-01,C29,R04,18
F00658,2023-11-01,C29,R04,17
F00658,2023-12-01,C29,R04,18
F00659,2023-01-01,I55,R07,18
F00659,2023-02-01,I55,R07,28
F00659,2023-03-01,I55,R07,22
F00659,2023-04-01,I55,R07,19
F00659,2023-05-01,I55,R07,16
F00659,2023-06-01,I55,R07,23
F00659,2023-07-01,I55,R07,24
F00659,2023-08-01,I55,R07,24
F00659,2023-09-01,I55,R07,15
F00659,2023-10-01,I55,R07,23
F00659,2023-11-01,I55,R07,19
F00659,2023-12-01,I55,R07,28
F00660,2023-01-01,I55,R07,16
F00660,2023-02-01,I55,R07,25
F00660,2023-03-01,I55,R07,16
F00660,2023-04-01,I55,R07,22
F00660,2023-05-01,I55,R07,24
F00660,2023-06-01,I55,R07,20
F00660,2023-07-01,I55,R07,21
F00660,2023-08-01,I55,R07,17
F00660,2023-09-01,I55,R07,15
F00660,2023-10-01,I55,R07,21
F00660,2023-11-01,I55,R07,22
F00660,2023-12-01,I55,R07,26
F00661,2023-01-01,I55,R09,14
F00661,2023-02-01,I55,R09,23
F00661,2023-03-01,I55,R09,10
F00661,2023-04-01,I55,R09,28
F00661,2023-05-01,I55,R09,22
F00661,2023-06-01,I55,R09,16
F00661,2023-07-01,I55,R09,12
F00661,2023-08-01,I55,R09,15
F00661,2023-09-01,I55,R09,17
F00661,2023-10-01,I55,R09,20
F00661,2023-11-01,I55,R09,13
F00661,2023-12-01,I55,R09,24
F00662,2023-01-01,C10,R09,19
F00662,2023-02-01,C10,R09,21
F00662,2023-03-01,C10,R09,20
F00662,2023-04-01,C10,R09,30
F00662,2023-05-01,C10,R09,16
F00662,2023-06-01,C10,R09,24
F00662,2023-07-01,C10,R09,18
F00662,2023-08-01,C10,R09,26
F00662,2023-09-01,C10,R09,28
F00662,2023-10-01,C10,R09,22
F00662,2023-11-01,C10,R09,17
F00662,2023-12-01,C10,R09,16
F00663,2023-01-01,H49,R03,24
F00663,2023-02-01,H49,R03,15
F00663,2023-03-01,H49,R03,18
F00663,2023-04-01,H49,R03,23
F00663,2023-05-01,H49,R03,16
F00663,2023-06-01,H49,R03,35
F00663,2023-07-01,H49,R03,33
F00663,2023-08-01,H49,R03,19
F00663,2023-09-01,H49,R03,17
F00663,2023-10-01,H49,R03,25
F00663,2023-11-01,H49,R03,12
F00663,2023-12-01,H49,R03,22
F00664,2023-01-01,G47,R07,15
F00664,2023-02-01,G47,R07,20
F00664,2023-03-01,G47,R07,25
F00664,2023-04-01,G47,R07,25
F00664,2023-05-01,G47,R07,24
F00664,2023-06-01,G47,R07,15
F00664,2023-07-01,G47,R07,23
F00664,2023-08-01,G47,R07,30
F00664,2023-09-01,G47,R07,16
F00664,2023-10-01,G47,R07,14
F00664,2023-11-01,G47,R07,17
F00664,2023-12-01,G47,R07,23
F00665,2023-01-01,C29,R06,21
F00665,2023-02-01,C29,R06,21
F00665,2023-03-01,C29,R06,19
F00665,2023-04-01,C29,R06,8
F00665,2023-05-01,C29,R06,24
F00665,2023-06-01,C29,R06,15
F00665,2023-07-01,C29,R06,21
F00665,2023-08-01,C29,R06,16
F00665,2023-09-01,C29,R06,32
F00665,2023-10-01,C29,R06,25
F00665,2023-11-01,C29,R06,18
F00665,2023-12-01,C29,R06,18
F00666,2023-01-01,I56,R06,31
F00666,2023-02-01,I56,R06,21
F00666,2023-03-01,I56,R06,19
F00666,2023-04-01,I56,R06,23
F00666,2023-05-01,I56,R06,21
F00666,2023-06-01,I56,R06,21
F00666,2023-07-01,I56,R06,21
F00666,2023-08-01,I56,R06,24
F00666,2023-09-01,I56,R06,21
F00666,2023-10-01,I56,R06,18
F00666,2023-11-01,I56,R06,22
F00666,2023-12-01,I56,R06,17
F00667,2023-01-01,C29,R10,16
F00667,2023-02-01,C29,R10,13
F00667,2023-03-01,C29,R10,20
F00667,2023-04-01,C29,R10,20
F00667,2023-05-01,C29,R10,23
F00667,2023-06-01,C29,R10,19
F00667,2023-07-01,C29,R10,19
F00667,2023-08-01,C29,R10,24
F00667,2023-09-01,C29,R10,26
F00667,2023-10-01,C29,R10,20
F00667,2023-11-01,C29,R10,22
F00667,2023-12-01,C29,R10,19
F00668,2023-01-01,C29,R04,24
F00668,2023-02-01,C29,R04,17
F00668,2023-03-01,C29,R04,21
F00668,2023-04-01,C29,R04,24
F00668,2023-05-01,C29,R04,15
F00668,2023-06-01,C29,R04,26
F00668,2023-07-01,C29,R04,15
F00668,2023-08-01,C29,R04,11
F00668,2023-09-01,C29,R04,19
F00668,2023-10-01,C29,R04,22
F00668,2023-11-01,C29,R04,22
F00668,2023-12-01,C29,R04,19
F00669,2023-01-01,C10,R02,20
F00669,2023-02-01,C10,R02,20
F00669,2023-03-01,C10,R02,14
F00669,2023-04-01,C10,R02,20
F00669,2023-05-01,C10,R02,24
F00669,2023-06-01,C10,R02,20
F00669,2023-07-01,C10,R02,17
F00669,2023-08-01,C10,R02,12
F00669,2023-09-01,C10,R02,23
F00669,2023-10-01,C10,R02,23
F00669,2023-11-01,C10,R02,16
F00669,2023-12-01,C10,R02,20
F00670,2023-01-01,C10,R05,18
F00670,2023-02-01,C10,R05,28
F00670,2023-03-01,C10,R05,19
F00670,2023-04-01,C10,R05,19
F00670,2023-05-01,C10,R05,16
F00670,2023-06-01,C10,R05,NA
F00670,2023-07-01,C10,R05,13
F00670,2023-08-01,C10,R05,22
F00670,2023-09-01,C10,R05,24
F00670,2023-10-01,C10,R05,26
F00670,2023-11-01,C10,R05,16
F00670,2023-12-01,C10,R05,17
F00671,2023-01-01,C29,R04,16
F00671,2023-02-01,C29,R04,20
F00671,2023-03-01,C29,R04,18
F00671,2023-04-01,C29,R04,20
F00671,2023-05-01,C29,R04,22
F00671,2023-06-01,C29,R04,15
F00671,2023-07-01,C29,R04,21
F00671,2023-08-01,C29,R04,19
F00671,2023-09-01,C29,R04,16
F00671,2023-10-01,C29,R04,26
F00671,2023-11-01,C29,R04,28
F00671,2023-12-01,C29,R04,17
F00672,2023-01-01,I56,R01,21
F00672,2023-02-01,I56,R01,18
F00672,2023-03-01,I56,R01,26
F00672,2023-04-01,I56,R01,12
F00672,2023-05-01,I56,R01,20
F00672,2023-06-01,I56,R01,21
F00672,2023-07-01,I56,R01,14
F00672,2023-08-01,I56,R01,23
F00672,2023-09-01,I56,R01,24
F00672,2023-10-01,I56,R01,21
F00672,2023-11-01,I56,R01,16
F00672,2023-12-01,I56,R01,20
F00673,2023-01-01,I56,R09,20
F00673,2023-02-01,I56,R09,24
F00673,2023-03-01,I56,R09,14
F00673,2023-04-01,I56,R09,16
F00673,2023-05-01,I56,R09,20
F00673,2023-06-01,I56,R09,17
F00673,2023-07-01,I56,R09,16
F00673,2023-08-01,I56,R09,20
F00673,2023-09-01,I56,R09,17
F00673,2023-10-01,I56,R09,19
F00673,2023-11-01,I56,R09,23
F00673,2023-12-01,I56,R09,25
F00674,2023-01-01,C10,R02,23
F00674,2023-02-01,C10,R02,18
F00674,2023-03-01,C10,R02,8
F00674,2023-04-01,C10,R02,17
F00674,2023-05-01,C10,R02,20
F00674,2023-06-01,C10,R02,27
F00674,2023-07-01,C10,R02,13
F00674,2023-08-01,C10,R02,26
F00674,2023-09-01,C10,R02,15
F00674,2023-10-01,C10,R02,13
F00674,2023-11-01,C10,R02,22
F00674,2023-12-01,C10,R02,18
F00675,2023-01-01,C10,R06,17
F00675,2023-02-01,C10,R06,13
F00675,2023-03-01,C10,R06,32
F00675,2023-04-01,C10,R06,19
F00675,2023-05-01,C10,R06,22
F00675,2023-06-01,C10,R06,26
F00675,2023-07-01,C10,R06,15
F00675,2023-08-01,C10,R06,21
F00675,2023-09-01,C10,R06,19
F00675,2023-10-01,C10,R06,23
F00675,2023-11-01,C10,R06,22
F00675,2023-12-01,C10,R06,26
F00676,2023-01-01,C10,R02,22
F00676,2023-02-01,C10,R02,20
F00676,2023-03-01,C10,R02,24
F00676,2023-04-01,C10,R02,17
F00676,2023-05-01,C10,R02,17
F00676,2023-06-01,C10,R02,22
F00676,2023-07-01,C10,R02,10
F00676,2023-08-01,C10,R02,14
F00676,2023-09-01,C10,R02,21
F00676,2023-10-01,C10,R02,23
F00676,2023-11-01,C10,R02,27
F00676,2023-12-01,C10,R02,28
F00677,2023-01-01,I56,R09,17
F00677,2023-02-01,I56,R09,19
F00677,2023-03-01,I56,R09,18
F00677,2023-04-01,I56,R09,24
F00677,2023-05-01,I56,R09,23
F00677,2023-06-01,I56,R09,19
F00677,2023-07-01,I56,R09,20
F00677,2023-08-01,I56,R09,18
F00677,2023-09-01,I56,R09,16
F00677,2023-10-01,I56,R09,22
F00677,2023-11-01,I56,R09,23
F00677,2023-12-01,I56,R09,22
F00678,2023-01-01,C10,R09,21
F00678,2023-02-01,C10,R09,14
F00678,2023-03-01,C10,R09,29
F00678,2023-04-01,C10,R09,20
F00678,2023-05-01,C10,R09,16
F00678,2023-06-01,C10,R09,18
F00678,2023-07-01,C10,R09,13
F00678,2023-08-01,C10,R09,16
F00678,2023-09-01,C10,R09,25
F00678,2023-10-01,C10,R09,25
F00678,2023-11-01,C10,R09,19
F00678,2023-12-01,C10,R09,14
F00679,2023-01-01,C10,R03,22
F00679,2023-02-01,C10,R03,15
F00679,2023-03-01,C10,R03,27
F00679,2023-04-01,C10,R03,25
F00679,2023-05-01,C10,R03,18
F00679,2023-06-01,C10,R03,19
F00679,2023-07-01,C10,R03,14
F00679,2023-08-01,C10,R03,22
F00679,2023-09-01,C10,R03,27
F00679,2023-10-01,C10,R03,25
F00679,2023-11-01,C10,R03,20
F00679,2023-12-01,C10,R03,17
F00680,2023-01-01,G47,R07,13
F00680,2023-02-01,G47,R07,22
F00680,2023-03-01,G47,R07,16
F00680,2023-04-01,G47,R07,23
F00680,2023-05-01,G47,R07,26
F00680,2023-06-01,G47,R07,19
F00680,2023-07-01,G47,R07,17
F00680,2023-08-01,G47,R07,26
F00680,2023-09-01,G47,R07,30
F00680,2023-10-01,G47,R07,16
F00680,2023-11-01,G47,R07,22
F00680,2023-12-01,G47,R07,21
F00681,2023-01-01,C29,R06,22
F00681,2023-02-01,C29,R06,22
F00681,2023-03-01,C29,R06,21
F00681,2023-04-01,C29,R06,19
F00681,2023-05-01,C29,R06,24
F00681,2023-06-01,C29,R06,32
F00681,2023-07-01,C29,R06,23
F00681,2023-08-01,C29,R06,22
F00681,2023-09-01,C29,R06,19
F00681,2023-10-01,C29,R06,23
F00681,2023-11-01,C29,R06,23
F00681,2023-12-01,C29,R06,13
F00682,2023-01-01,C29,R09,22
F00682,2023-02-01,C29,R09,13
F00682,2023-03-01,C29,R09,25
F00682,2023-04-01,C29,R09,25
F00682,2023-05-01,C29,R09,22
F00682,2023-06-01,C29,R09,26
F00682,2023-07-01,C29,R09,13
F00682,2023-08-01,C29,R09,23
F00682,2023-09-01,C29,R09,26
F00682,2023-10-01,C29,R09,23
F00682,2023-11-01,C29,R09,21
F00682,2023-12-01,C29,R09,24
F00683,2023-01-01,I55,R03,20
F00683,2023-02-01,I55,R03,15
F00683,2023-03-01,I55,R03,20
F00683,2023-04-01,I55,R03,28
F00683,2023-05-01,I55,R03,17
F00683,2023-06-01,I55,R03,20
F00683,2023-07-01,I55,R03,22
F00683,2023-08-01,I55,R03,25
F00683,2023-09-01,I55,R03,19
F00683,2023-10-01,I55,R03,21
F00683,2023-11-01,I55,R03,23
F00683,2023-12-01,I55,R03,22
F00684,2023-01-01,I56,R03,20
F00684,2023-02-01,I56,R03,23
F00684,2023-03-01,I56,R03,26
F00684,2023-04-01,I56,R03,23
F00684,2023-05-01,I56,R03,20
F00684,2023-06-01,I56,R03,25
F00684,2023-07-01,I56,R03,16
F00684,2023-08-01,I56,R03,21
F00684,2023-09-01,I56,R03,23
F00684,2023-10-01,I56,R03,18
F00684,2023-11-01,I56,R03,25
F00684,2023-12-01,I56,R03,12
F00685,2023-01-01,I55,R08,31
F00685,2023-02-01,I55,R08,23
F00685,2023-03-01,I55,R08,22
F00685,2023-04-01,I55,R08,20
F00685,2023-05-01,I55,R08,23
F00685,2023-06-01,I55,R08,26
F00685,2023-07-01,I55,R08,17
F00685,2023-08-01,I55,R08,NA
F00685,2023-09-01,I55,R08,18
F00685,2023-10-01,I55,R08,NA
F00685,2023-11-01,I55,R08,NA
F00685,2023-12-01,I55,R08,24
F00686,2023-01-01,C10,R10,12
F00686,2023-02-01,C10,R10,22
F00686,2023-03-01,C10,R10,23
F00686,2023-04-01,C10,R10,19
F00686,2023-05-01,C10,R10,16
F00686,2023-06-01,C10,R10,19
F00686,2023-07-01,C10,R10,16
F00686,2023-08-01,C10,R10,11
F00686,2023-09-01,C10,R10,21
F00686,2023-10-01,C10,R10,19
F00686,2023-11-01,C10,R10,18
F00686,2023-12-01,C10,R10,19
F00687,2023-01-01,G47,R08,15
F00687,2023-02-01,G47,R08,28
F00687,2023-03-01,G47,R08,16
F00687,2023-04-01,G47,R08,21
F00687,2023-05-01,G47,R08,25
F00687,2023-06-01,G47,R08,18
F00687,2023-07-01,G47,R08,17
F00687,2023-08-01,G47,R08,14
F00687,2023-09-01,G47,R08,13
F00687,2023-10-01,G47,R08,24
F00687,2023-11-01,G47,R08,16
F00687,2023-12-01,G47,R08,25
F00688,2023-01-01,G47,R07,16
F00688,2023-02-01,G47,R07,25
F00688,2023-03-01,G47,R07,23
F00688,2023-04-01,G47,R07,18
F00688,2023-05-01,G47,R07,23
F00688,2023-06-01,G47,R07,12
F00688,2023-07-01,G47,R07,11
F00688,2023-08-01,G47,R07,21
F00688,2023-09-01,G47,R07,26
F00688,2023-10-01,G47,R07,27
F00688,2023-11-01,G47,R07,16
F00688,2023-12-01,G47,R07,19
F00689,2023-01-01,I55,R10,23
F00689,2023-02-01,I55,R10,21
F00689,2023-03-01,I55,R10,17
F00689,2023-04-01,I55,R10,11
F00689,2023-05-01,I55,R10,17
F00689,2023-06-01,I55,R10,29
F00689,2023-07-01,I55,R10,18
F00689,2023-08-01,I55,R10,20
F00689,2023-09-01,I55,R10,20
F00689,2023-10-01,I55,R10,23
F00689,2023-11-01,I55,R10,14
F00689,2023-12-01,I55,R10,19
F00690,2023-01-01,H49,R06,25
F00690,2023-02-01,H49,R06,19
F00690,2023-03-01,H49,R06,21
F00690,2023-04-01,H49,R06,17
F00690,2023-05-01,H49,R06,26
F00690,2023-06-01,H49,R06,29
F00690,2023-07-01,H49,R06,20
F00690,2023-08-01,H49,R06,20
F00690,2023-09-01,H49,R06,24
F00690,2023-10-01,H49,R06,15
F00690,2023-11-01,H49,R06,21
F00690,2023-12-01,H49,R06,16
F00691,2023-01-01,C10,R03,21
F00691,2023-02-01,C10,R03,22
F00691,2023-03-01,C10,R03,21
F00691,2023-04-01,C10,R03,21
F00691,2023-05-01,C10,R03,23
F00691,2023-06-01,C10,R03,23
F00691,2023-07-01,C10,R03,22
F00691,2023-08-01,C10,R03,29
F00691,2023-09-01,C10,R03,22
F00691,2023-10-01,C10,R03,14
F00691,2023-11-01,C10,R03,13
F00691,2023-12-01,C10,R03,24
F00692,2023-01-01,C10,R01,13
F00692,2023-02-01,C10,R01,15
F00692,2023-03-01,C10,R01,20
F00692,2023-04-01,C10,R01,25
F00692,2023-05-01,C10,R01,20
F00692,2023-06-01,C10,R01,24
F00692,2023-07-01,C10,R01,22
F00692,2023-08-01,C10,R01,17
F00692,2023-09-01,C10,R01,20
F00692,2023-10-01,C10,R01,20
F00692,2023-11-01,C10,R01,17
F00692,2023-12-01,C10,R01,26
F00693,2023-01-01,H49,R09,22
F00693,2023-02-01,H49,R09,38
F00693,2023-03-01,H49,R09,19
F00693,2023-04-01,H49,R09,20
F00693,2023-05-01,H49,R09,16
F00693,2023-06-01,H49,R09,18
F00693,2023-07-01,H49,R09,15
F00693,2023-08-01,H49,R09,NA
F00693,2023-09-01,H49,R09,24
F00693,2023-10-01,H49,R09,17
F00693,2023-11-01,H49,R09,28
F00693,2023-12-01,H49,R09,16
